Month,Branch_ID,Product_ID,Opening_Stock,Stock_Received,Units_Sold,Damaged_Units,Closing_Stock
2026-04-01,BR007,PROD029,134,0,0,3,131
2026-04-01,BR007,PROD030,91,0,0,0,91
2026-04-01,BR007,PROD031,56,12,0,0,68
2026-04-01,BR007,PROD032,447,0,12,2,433
2026-04-01,BR007,PROD033,86,0,0,1,85
2026-04-01,BR007,PROD034,215,0,0,0,215
2026-04-01,BR007,PROD035,119,9,3,0,125
2026-04-01,BR007,PROD036,53,0,1,0,52
2026-04-01,BR007,PROD037,94,0,0,0,94
2026-04-01,BR007,PROD038,289,24,4,0,309
2026-04-01,BR007,PROD039,309,0,0,0,309
2026-04-01,BR007,PROD040,191,0,0,3,188
2026-04-01,BR007,PROD041,55,2,0,0,57
2026-04-01,BR007,PROD042,450,0,5,0,445
2026-04-01,BR007,PROD043,229,0,1,1,227
2026-04-01,BR007,PROD044,90,0,0,0,90
2026-04-01,BR007,PROD045,131,0,2,0,129
2026-04-01,BR007,PROD046,91,0,2,0,89
2026-04-01,BR007,PROD047,192,0,0,0,192
2026-04-01,BR007,PROD048,85,1,0,0,86
2026-04-01,BR007,PROD049,162,1,0,0,163
2026-04-01,BR007,PROD050,82,0,3,0,79
2026-04-01,BR007,PROD051,127,0,12,0,115
2026-04-01,BR007,PROD052,188,0,0,0,188
2026-04-01,BR007,PROD053,300,0,0,0,300
2026-04-01,BR007,PROD054,253,0,0,0,253
2026-04-01,BR007,PROD055,187,3,1,0,189
2026-04-01,BR007,PROD056,458,5,3,0,460
2026-04-01,BR007,PROD057,153,0,3,0,150
2026-04-01,BR007,PROD058,154,0,2,0,152
2026-04-01,BR007,PROD059,62,0,2,0,60
2026-04-01,BR007,PROD060,459,0,4,0,455
2026-04-01,BR007,PROD061,459,0,0,0,459
2026-04-01,BR007,PROD062,461,0,0,0,461
2026-04-01,BR007,PROD063,300,0,0,0,300
2026-04-01,BR007,PROD064,74,7,8,0,73
2026-04-01,BR007,PROD065,125,0,4,0,121
2026-04-01,BR007,PROD066,107,0,2,0,105
2026-04-01,BR007,PROD067,151,0,1,0,150
2026-04-01,BR007,PROD068,159,0,0,0,159
2026-04-01,BR007,PROD069,125,0,0,0,125
2026-04-01,BR007,PROD070,447,0,0,0,447
2026-04-01,BR007,PROD071,168,0,1,0,167
2026-04-01,BR007,PROD072,295,0,0,0,295
2026-04-01,BR007,PROD073,134,1,1,0,134
2026-04-01,BR007,PROD074,71,0,5,0,66
2026-04-01,BR007,PROD075,451,0,2,0,449
2026-04-01,BR007,PROD076,187,0,0,2,185
2026-04-01,BR007,PROD077,128,0,0,0,128
2026-04-01,BR007,PROD078,59,0,0,0,59
2026-04-01,BR007,PROD079,93,0,2,0,91
2026-04-01,BR007,PROD080,62,0,1,1,60
2026-04-01,BR007,PROD081,117,0,2,0,115
2026-04-01,BR007,PROD082,289,0,2,0,287
2026-04-01,BR007,PROD083,180,0,7,0,173
2026-04-01,BR007,PROD084,245,0,0,0,245
2026-04-01,BR007,PROD085,66,9,0,0,75
2026-04-01,BR007,PROD086,152,12,0,0,164
2026-04-01,BR007,PROD087,160,0,0,0,160
2026-04-01,BR007,PROD088,100,0,0,0,100
2026-04-01,BR007,PROD089,447,0,0,1,446
2026-04-01,BR007,PROD090,146,14,9,0,151
2026-04-01,BR007,PROD091,457,0,2,0,455
2026-04-01,BR007,PROD092,139,0,0,0,139
2026-04-01,BR007,PROD093,97,0,2,0,95
2026-04-01,BR007,PROD094,163,0,0,0,163
2026-04-01,BR007,PROD095,235,0,0,0,235
2026-04-01,BR007,PROD096,233,0,0,0,233
2026-04-01,BR007,PROD097,245,0,2,0,243
2026-04-01,BR007,PROD098,131,0,8,2,121
2026-04-01,BR007,PROD099,58,17,0,0,75
2026-04-01,BR007,PROD100,246,0,0,0,246
2026-04-01,BR007,PROD101,122,0,1,0,121
2026-04-01,BR007,PROD102,154,0,0,0,154
2026-04-01,BR007,PROD103,101,0,3,0,98
2026-04-01,BR007,PROD104,127,0,0,0,127
2026-04-01,BR007,PROD105,193,56,0,0,249
2026-04-01,BR007,PROD106,155,0,1,0,154
2026-04-01,BR007,PROD107,251,0,0,0,251
2026-04-01,BR007,PROD108,194,0,0,0,194
2026-04-01,BR007,PROD109,188,0,0,2,186
2026-04-01,BR007,PROD110,307,0,0,1,306
2026-04-01,BR007,PROD111,97,0,2,0,95
2026-04-01,BR007,PROD112,124,0,1,0,123
2026-04-01,BR007,PROD113,69,0,5,2,62
2026-04-01,BR007,PROD114,130,32,2,0,160
2026-04-01,BR007,PROD115,293,0,2,0,291
2026-04-01,BR007,PROD116,127,0,2,0,125
2026-04-01,BR007,PROD117,161,0,3,0,158
2026-04-01,BR007,PROD118,297,0,0,0,297
2026-04-01,BR007,PROD119,61,0,5,0,56
2026-04-01,BR007,PROD120,384,0,0,0,384
2026-04-01,BR008,PROD001,97,0,9,0,88
2026-04-01,BR008,PROD002,141,0,14,0,127
2026-04-01,BR008,PROD003,462,0,2,0,460
2026-04-01,BR008,PROD004,63,1,0,0,64
2026-04-01,BR008,PROD005,94,0,6,0,88
2026-04-01,BR008,PROD006,458,0,1,0,457
2026-04-01,BR008,PROD007,237,0,0,0,237
2026-04-01,BR008,PROD008,457,0,0,0,457
2026-04-01,BR008,PROD009,186,0,0,0,186
2026-04-01,BR008,PROD010,303,0,2,0,301
2026-04-01,BR008,PROD011,134,0,2,1,131
2026-04-01,BR008,PROD012,295,0,6,0,289
2026-04-01,BR008,PROD013,100,0,0,0,100
2026-04-01,BR008,PROD014,160,0,0,0,160
2026-04-01,BR008,PROD015,90,0,5,1,84
2026-04-01,BR008,PROD016,150,0,0,0,150
2026-04-01,BR008,PROD017,292,0,0,0,292
2026-04-01,BR008,PROD018,131,0,15,1,115
2026-04-01,BR008,PROD019,133,3,10,0,126
2026-04-01,BR008,PROD020,289,0,0,0,289
2026-04-01,BR008,PROD021,308,0,0,0,308
2026-04-01,BR008,PROD022,255,0,1,0,254
2026-04-01,BR008,PROD023,159,0,2,0,157
2026-04-01,BR008,PROD024,182,0,4,0,178
2026-04-01,BR008,PROD025,99,0,0,0,99
2026-04-01,BR008,PROD026,53,27,5,0,75
2026-04-01,BR008,PROD027,193,0,5,1,187
2026-04-01,BR008,PROD028,461,0,0,0,461
2026-04-01,BR008,PROD029,133,0,0,0,133
2026-04-01,BR008,PROD030,101,0,0,2,99
2026-04-01,BR008,PROD031,66,0,0,0,66
2026-04-01,BR008,PROD032,459,0,0,0,459
2026-04-01,BR008,PROD033,89,0,0,0,89
2026-04-01,BR008,PROD034,250,0,0,0,250
2026-04-01,BR008,PROD035,120,0,3,0,117
2026-04-01,BR008,PROD036,68,0,5,0,63
2026-04-01,BR008,PROD037,98,0,0,0,98
2026-04-01,BR008,PROD038,286,0,2,0,284
2026-04-01,BR008,PROD039,309,0,0,0,309
2026-04-01,BR008,PROD040,177,0,0,0,177
2026-04-01,BR008,PROD041,53,7,6,0,54
2026-04-01,BR008,PROD042,439,25,0,0,464
2026-04-01,BR008,PROD043,239,0,0,0,239
2026-04-01,BR008,PROD044,95,0,0,1,94
2026-04-01,BR008,PROD045,129,0,10,0,119
2026-04-01,BR008,PROD046,101,2,2,0,101
2026-04-01,BR008,PROD047,182,0,0,2,180
2026-04-01,BR008,PROD048,99,0,0,0,99
2026-04-01,BR008,PROD049,163,0,2,0,161
2026-04-01,BR008,PROD050,102,0,1,0,101
2026-04-01,BR008,PROD051,122,0,2,0,120
2026-04-01,BR008,PROD052,194,0,6,0,188
2026-04-01,BR008,PROD053,299,0,1,0,298
2026-04-01,BR008,PROD054,239,0,0,0,239
2026-04-01,BR008,PROD055,175,4,0,0,179
2026-04-01,BR008,PROD056,439,18,0,0,457
2026-04-01,BR008,PROD057,156,0,0,0,156
2026-04-01,BR008,PROD058,140,10,0,1,149
2026-04-01,BR008,PROD059,74,0,0,0,74
2026-04-01,BR008,PROD060,439,0,0,0,439
2026-04-01,BR008,PROD061,446,0,0,0,446
2026-04-01,BR008,PROD062,448,0,0,0,448
2026-04-01,BR008,PROD063,303,0,0,0,303
2026-04-01,BR008,PROD064,64,0,0,0,64
2026-04-01,BR008,PROD065,114,0,0,0,114
2026-04-01,BR008,PROD066,112,0,5,0,107
2026-04-01,BR008,PROD067,131,0,0,0,131
2026-04-01,BR008,PROD068,158,0,10,0,148
2026-04-01,BR008,PROD069,127,0,0,0,127
2026-04-01,BR008,PROD070,459,0,0,0,459
2026-04-01,BR008,PROD071,185,0,0,3,182
2026-04-01,BR008,PROD072,304,3,0,0,307
2026-04-01,BR008,PROD073,141,0,0,0,141
2026-04-01,BR008,PROD074,43,20,0,0,63
2026-04-01,BR008,PROD075,453,0,0,0,453
2026-04-01,BR008,PROD076,195,0,1,0,194
2026-04-01,BR008,PROD077,122,0,0,0,122
2026-04-01,BR008,PROD078,70,0,1,0,69
2026-04-01,BR008,PROD079,89,0,1,0,88
2026-04-01,BR008,PROD080,63,0,0,0,63
2026-04-01,BR008,PROD081,127,0,2,3,122
2026-04-01,BR008,PROD082,293,16,1,0,308
2026-04-01,BR008,PROD083,187,0,0,0,187
2026-04-01,BR008,PROD084,242,0,3,0,239
2026-04-01,BR008,PROD085,63,0,0,0,63
2026-04-01,BR008,PROD086,158,0,1,0,157
2026-04-01,BR008,PROD087,156,0,1,0,155
2026-04-01,BR008,PROD088,92,0,0,0,92
2026-04-01,BR008,PROD089,430,0,10,0,420
2026-04-01,BR008,PROD090,195,0,5,0,190
2026-04-01,BR008,PROD091,370,0,3,0,367
2026-04-01,BR008,PROD092,157,0,1,0,156
2026-04-01,BR008,PROD093,91,0,0,0,91
2026-04-01,BR008,PROD094,160,0,0,0,160
2026-04-01,BR008,PROD095,220,0,0,0,220
2026-04-01,BR008,PROD096,241,0,3,1,237
2026-04-01,BR008,PROD097,238,0,5,0,233
2026-04-01,BR008,PROD098,126,0,7,0,119
2026-04-01,BR008,PROD099,58,0,2,3,53
2026-04-01,BR008,PROD100,245,0,0,0,245
2026-04-01,BR008,PROD101,129,0,0,0,129
2026-04-01,BR008,PROD102,163,0,0,0,163
2026-04-01,BR008,PROD103,95,0,0,0,95
2026-04-01,BR008,PROD104,124,4,0,0,128
2026-04-01,BR008,PROD105,233,0,3,0,230
2026-04-01,BR008,PROD106,168,12,2,0,178
2026-04-01,BR008,PROD107,234,0,1,0,233
2026-04-01,BR008,PROD108,193,0,0,0,193
2026-04-01,BR008,PROD109,180,0,0,0,180
2026-04-01,BR008,PROD110,301,0,5,0,296
2026-04-01,BR008,PROD111,93,0,0,0,93
2026-04-01,BR008,PROD112,133,0,1,0,132
2026-04-01,BR008,PROD113,62,0,0,0,62
2026-04-01,BR008,PROD114,151,0,0,0,151
2026-04-01,BR008,PROD115,299,5,0,0,304
2026-04-01,BR008,PROD116,134,0,4,0,130
2026-04-01,BR008,PROD117,140,0,0,0,140
2026-04-01,BR008,PROD118,308,0,0,0,308
2026-04-01,BR008,PROD119,74,0,1,0,73
2026-04-01,BR008,PROD120,447,0,0,0,447
2026-04-01,BR009,PROD001,86,0,0,0,86
2026-04-01,BR009,PROD002,152,0,0,0,152
2026-04-01,BR009,PROD003,456,0,0,0,456
2026-04-01,BR009,PROD004,73,0,0,1,72
2026-04-01,BR009,PROD005,86,4,0,0,90
2026-04-01,BR009,PROD006,458,0,0,0,458
2026-04-01,BR009,PROD007,240,0,0,0,240
2026-04-01,BR009,PROD008,457,0,3,0,454
2026-04-01,BR009,PROD009,187,0,3,0,184
2026-04-01,BR009,PROD010,300,0,4,0,296
2026-04-01,BR009,PROD011,105,10,2,0,113
2026-04-01,BR009,PROD012,307,0,2,1,304
2026-04-01,BR009,PROD013,98,0,0,0,98
2026-04-01,BR009,PROD014,155,0,0,0,155
2026-04-01,BR009,PROD015,104,0,0,1,103
2026-04-01,BR009,PROD016,151,0,0,0,151
2026-04-01,BR009,PROD017,298,0,0,0,298
2026-04-01,BR009,PROD018,135,0,0,0,135
2026-04-01,BR009,PROD019,126,21,0,0,147
2026-04-01,BR009,PROD020,314,0,0,0,314
2026-04-01,BR009,PROD021,308,0,0,0,308
2026-04-01,BR009,PROD022,234,0,0,0,234
2026-04-01,BR009,PROD023,160,0,2,0,158
2026-04-01,BR009,PROD024,169,0,0,0,169
2026-04-01,BR009,PROD025,98,0,2,0,96
2026-04-01,BR009,PROD026,65,0,6,0,59
2026-04-01,BR009,PROD027,179,0,3,0,176
2026-04-01,BR009,PROD028,454,7,0,0,461
2026-04-01,BR009,PROD029,111,0,0,0,111
2026-04-01,BR009,PROD030,97,0,9,2,86
2026-04-01,BR009,PROD031,70,0,0,0,70
2026-04-01,BR009,PROD032,426,29,0,1,454
2026-04-01,BR009,PROD033,87,12,0,1,98
2026-04-01,BR009,PROD034,238,0,1,0,237
2026-04-01,BR009,PROD035,116,0,0,0,116
2026-04-01,BR009,PROD036,69,0,4,0,65
2026-04-01,BR009,PROD037,98,0,0,2,96
2026-04-01,BR009,PROD038,312,0,0,1,311
2026-04-01,BR009,PROD039,309,0,0,0,309
2026-04-01,BR009,PROD040,192,0,7,0,185
2026-04-01,BR009,PROD041,68,0,0,0,68
2026-04-01,BR009,PROD042,439,0,0,0,439
2026-04-01,BR009,PROD043,246,3,0,0,249
2026-04-01,BR009,PROD044,96,0,3,0,93
2026-04-01,BR009,PROD045,128,0,0,0,128
2026-04-01,BR009,PROD046,90,2,0,0,92
2026-04-01,BR009,PROD047,184,0,4,1,179
2026-04-01,BR009,PROD048,90,5,3,1,91
2026-04-01,BR009,PROD049,146,0,1,0,145
2026-04-01,BR009,PROD050,70,17,0,0,87
2026-04-01,BR009,PROD051,116,11,0,0,127
2026-04-01,BR009,PROD052,178,0,0,0,178
2026-04-01,BR009,PROD053,305,0,0,0,305
2026-04-01,BR009,PROD054,254,0,0,0,254
2026-04-01,BR009,PROD055,182,0,3,0,179
2026-04-01,BR009,PROD056,447,7,1,0,453
2026-04-01,BR009,PROD057,158,0,0,0,158
2026-04-01,BR009,PROD058,155,0,0,0,155
2026-04-01,BR009,PROD059,51,6,2,0,55
2026-04-01,BR009,PROD060,439,17,0,1,455
2026-04-01,BR009,PROD061,460,1,0,0,461
2026-04-01,BR009,PROD062,459,0,0,0,459
2026-04-01,BR009,PROD063,302,0,0,0,302
2026-04-01,BR009,PROD064,64,12,2,1,73
2026-04-01,BR009,PROD065,111,0,0,0,111
2026-04-01,BR009,PROD066,117,0,0,0,117
2026-04-01,BR009,PROD067,132,0,2,0,130
2026-04-01,BR009,PROD068,159,0,0,0,159
2026-04-01,BR009,PROD069,124,0,0,0,124
2026-04-01,BR009,PROD070,463,0,0,0,463
2026-04-01,BR009,PROD071,190,0,0,0,190
2026-04-01,BR009,PROD072,258,0,1,0,257
2026-04-01,BR009,PROD073,157,0,0,0,157
2026-04-01,BR009,PROD074,63,0,1,0,62
2026-04-01,BR009,PROD075,464,0,0,0,464
2026-04-01,BR009,PROD076,190,0,0,0,190
2026-04-01,BR009,PROD077,116,0,3,1,112
2026-04-01,BR009,PROD078,61,0,1,0,60
2026-04-01,BR009,PROD079,96,0,0,0,96
2026-04-01,BR009,PROD080,73,0,8,0,65
2026-04-01,BR009,PROD081,130,0,1,0,129
2026-04-01,BR009,PROD082,313,0,3,0,310
2026-04-01,BR009,PROD083,181,0,4,0,177
2026-04-01,BR009,PROD084,246,0,0,0,246
2026-04-01,BR009,PROD085,62,0,0,3,59
2026-04-01,BR009,PROD086,151,0,0,0,151
2026-04-01,BR009,PROD087,155,0,0,0,155
2026-04-01,BR009,PROD088,104,0,0,0,104
2026-04-01,BR009,PROD089,459,0,1,1,457
2026-04-01,BR009,PROD090,168,0,5,0,163
2026-04-01,BR009,PROD091,445,0,0,0,445
2026-04-01,BR009,PROD092,154,0,0,1,153
2026-04-01,BR009,PROD093,81,26,6,1,100
2026-04-01,BR009,PROD094,159,0,0,0,159
2026-04-01,BR009,PROD095,245,0,0,0,245
2026-04-01,BR009,PROD096,245,0,0,0,245
2026-04-01,BR009,PROD097,230,18,2,0,246
2026-04-01,BR009,PROD098,123,0,2,0,121
2026-04-01,BR009,PROD099,52,0,1,0,51
2026-04-01,BR009,PROD100,246,0,0,0,246
2026-04-01,BR009,PROD101,126,0,0,0,126
2026-04-01,BR009,PROD102,162,0,0,1,161
2026-04-01,BR009,PROD103,103,0,2,0,101
2026-04-01,BR009,PROD104,120,0,0,0,120
2026-04-01,BR009,PROD105,246,0,2,0,244
2026-04-01,BR009,PROD106,190,0,4,0,186
2026-04-01,BR009,PROD107,247,0,6,0,241
2026-04-01,BR009,PROD108,189,0,1,2,186
2026-04-01,BR009,PROD109,188,0,0,0,188
2026-04-01,BR009,PROD110,291,0,0,0,291
2026-04-01,BR009,PROD111,86,7,0,0,93
2026-04-01,BR009,PROD112,131,0,0,0,131
2026-04-01,BR009,PROD113,68,0,4,0,64
2026-04-01,BR009,PROD114,142,17,5,0,154
2026-04-01,BR009,PROD115,297,0,0,0,297
2026-04-01,BR009,PROD116,133,0,1,0,132
2026-04-01,BR009,PROD117,154,0,0,0,154
2026-04-01,BR009,PROD118,311,0,0,0,311
2026-04-01,BR009,PROD119,66,0,5,0,61
2026-04-01,BR009,PROD120,442,0,0,0,442
2026-04-01,BR010,PROD001,89,0,3,0,86
2026-04-01,BR010,PROD002,164,0,1,0,163
2026-04-01,BR010,PROD003,443,0,0,0,443
2026-04-01,BR010,PROD004,66,0,0,0,66
2026-04-01,BR010,PROD005,88,0,2,0,86
2026-04-01,BR010,PROD006,452,8,0,0,460
2026-04-01,BR010,PROD007,241,0,0,0,241
2026-04-01,BR010,PROD008,457,0,0,0,457
2026-04-01,BR010,PROD009,191,0,0,0,191
2026-04-01,BR010,PROD010,314,1,0,0,315
2026-04-01,BR010,PROD011,124,0,0,2,122
2026-04-01,BR010,PROD012,304,0,0,0,304
2026-04-01,BR010,PROD013,98,0,0,2,96
2026-04-01,BR010,PROD014,159,3,0,0,162
2026-04-01,BR010,PROD015,82,0,0,1,81
2026-04-01,BR010,PROD016,141,23,2,0,162
2026-04-01,BR010,PROD017,312,0,2,1,309
2026-04-01,BR010,PROD018,120,1,2,0,119
2026-04-01,BR010,PROD019,156,1,3,0,154
2026-04-01,BR010,PROD020,312,0,0,0,312
2026-04-01,BR010,PROD021,302,0,0,2,300
2026-04-01,BR010,PROD022,245,0,0,0,245
2026-04-01,BR010,PROD023,152,7,0,0,159
2026-04-01,BR010,PROD024,190,0,0,0,190
2026-04-01,BR010,PROD025,96,7,1,0,102
2026-04-01,BR010,PROD026,62,19,20,0,61
2026-04-01,BR010,PROD027,186,0,0,1,185
2026-04-01,BR010,PROD028,462,0,0,1,461
2026-04-01,BR010,PROD029,131,0,0,0,131
2026-04-01,BR010,PROD030,88,3,0,0,91
2026-04-01,BR010,PROD031,68,0,0,0,68
2026-04-01,BR010,PROD032,462,0,0,0,462
2026-04-01,BR010,PROD033,90,0,4,0,86
2026-04-01,BR010,PROD034,241,0,0,0,241
2026-04-01,BR010,PROD035,120,0,0,0,120
2026-04-01,BR010,PROD036,64,0,0,0,64
2026-04-01,BR010,PROD037,93,13,0,1,105
2026-04-01,BR010,PROD038,289,0,0,0,289
2026-04-01,BR010,PROD039,315,0,0,0,315
2026-04-01,BR010,PROD040,187,0,0,0,187
2026-04-01,BR010,PROD041,69,0,0,0,69
2026-04-01,BR010,PROD042,449,15,0,0,464
2026-04-01,BR010,PROD043,251,0,4,0,247
2026-04-01,BR010,PROD044,96,0,0,1,95
2026-04-01,BR010,PROD045,120,0,0,0,120
2026-04-01,BR010,PROD046,98,0,0,0,98
2026-04-01,BR010,PROD047,186,0,2,0,184
2026-04-01,BR010,PROD048,99,0,0,3,96
2026-04-01,BR010,PROD049,155,0,3,2,150
2026-04-01,BR010,PROD050,99,0,0,0,99
2026-04-01,BR010,PROD051,121,0,4,0,117
2026-04-01,BR010,PROD052,187,0,0,0,187
2026-04-01,BR010,PROD053,306,0,0,0,306
2026-04-01,BR010,PROD054,250,0,0,0,250
2026-04-01,BR010,PROD055,182,0,0,0,182
2026-04-01,BR010,PROD056,453,0,6,0,447
2026-04-01,BR010,PROD057,136,0,0,0,136
2026-04-01,BR010,PROD058,149,16,0,0,165
2026-04-01,BR010,PROD059,68,0,0,1,67
2026-04-01,BR010,PROD060,451,9,0,0,460
2026-04-01,BR010,PROD061,461,0,0,0,461
2026-04-01,BR010,PROD062,464,0,0,0,464
2026-04-01,BR010,PROD063,312,0,5,0,307
2026-04-01,BR010,PROD064,70,0,0,0,70
2026-04-01,BR010,PROD065,131,0,1,0,130
2026-04-01,BR010,PROD066,116,17,0,0,133
2026-04-01,BR010,PROD067,163,0,1,1,161
2026-04-01,BR010,PROD068,157,0,0,0,157
2026-04-01,BR010,PROD069,125,10,0,0,135
2026-04-01,BR010,PROD070,446,0,0,0,446
2026-04-01,BR010,PROD071,195,0,0,0,195
2026-04-01,BR010,PROD072,307,0,2,0,305
2026-04-01,BR010,PROD073,154,0,0,0,154
2026-04-01,BR010,PROD074,66,0,3,0,63
2026-04-01,BR010,PROD075,456,0,0,0,456
2026-04-01,BR010,PROD076,187,0,0,0,187
2026-04-01,BR010,PROD077,125,6,0,0,131
2026-04-01,BR010,PROD078,68,0,0,0,68
2026-04-01,BR010,PROD079,103,0,0,0,103
2026-04-01,BR010,PROD080,66,10,3,0,73
2026-04-01,BR010,PROD081,130,0,0,1,129
2026-04-01,BR010,PROD082,304,0,0,0,304
2026-04-01,BR010,PROD083,182,11,0,0,193
2026-04-01,BR010,PROD084,230,0,0,0,230
2026-04-01,BR010,PROD085,71,0,0,0,71
2026-04-01,BR010,PROD086,155,0,0,0,155
2026-04-01,BR010,PROD087,163,0,0,0,163
2026-04-01,BR010,PROD088,87,0,2,0,85
2026-04-01,BR010,PROD089,457,7,1,0,463
2026-04-01,BR010,PROD090,185,0,4,0,181
2026-04-01,BR010,PROD091,458,0,0,0,458
2026-04-01,BR010,PROD092,162,0,8,0,154
2026-04-01,BR010,PROD093,93,0,1,0,92
2026-04-01,BR010,PROD094,163,0,0,1,162
2026-04-01,BR010,PROD095,245,0,2,1,242
2026-04-01,BR010,PROD096,247,0,12,0,235
2026-04-01,BR010,PROD097,254,0,6,0,248
2026-04-01,BR010,PROD098,129,0,1,0,128
2026-04-01,BR010,PROD099,63,0,0,0,63
2026-04-01,BR010,PROD100,232,0,2,0,230
2026-04-01,BR010,PROD101,120,0,0,0,120
2026-04-01,BR010,PROD102,163,0,0,0,163
2026-04-01,BR010,PROD103,96,0,0,0,96
2026-04-01,BR010,PROD104,116,0,0,0,116
2026-04-01,BR010,PROD105,240,0,3,0,237
2026-04-01,BR010,PROD106,182,0,0,0,182
2026-04-01,BR010,PROD107,208,0,0,0,208
2026-04-01,BR010,PROD108,180,5,0,0,185
2026-04-01,BR010,PROD109,185,0,0,0,185
2026-04-01,BR010,PROD110,312,0,2,0,310
2026-04-01,BR010,PROD111,89,0,0,0,89
2026-04-01,BR010,PROD112,120,5,0,0,125
2026-04-01,BR010,PROD113,68,0,0,0,68
2026-04-01,BR010,PROD114,156,0,2,0,154
2026-04-01,BR010,PROD115,315,0,0,0,315
2026-04-01,BR010,PROD116,133,0,0,0,133
2026-04-01,BR010,PROD117,153,12,0,0,165
2026-04-01,BR010,PROD118,314,0,0,0,314
2026-04-01,BR010,PROD119,62,13,0,0,75
2026-04-01,BR010,PROD120,446,0,0,0,446
2026-04-01,BR011,PROD001,66,9,3,0,72
2026-04-01,BR011,PROD002,156,0,3,0,153
2026-04-01,BR011,PROD003,451,4,3,0,452
2026-04-01,BR011,PROD004,63,0,2,0,61
2026-04-01,BR011,PROD005,86,0,0,0,86
2026-04-01,BR011,PROD006,461,0,0,0,461
2026-04-01,BR011,PROD007,235,16,0,0,251
2026-04-01,BR011,PROD008,452,0,0,0,452
2026-04-01,BR011,PROD009,191,0,8,0,183
2026-04-01,BR011,PROD010,280,0,5,2,273
2026-04-01,BR011,PROD011,121,8,0,0,129
2026-04-01,BR011,PROD012,308,0,0,2,306
2026-04-01,BR011,PROD013,88,7,0,0,95
2026-04-01,BR011,PROD014,162,0,3,0,159
2026-04-01,BR011,PROD015,90,0,4,0,86
2026-04-01,BR011,PROD016,156,0,0,0,156
2026-04-01,BR011,PROD017,301,0,6,0,295
2026-04-01,BR011,PROD018,132,0,0,0,132
2026-04-01,BR011,PROD019,157,0,0,1,156
2026-04-01,BR011,PROD020,311,0,2,1,308
2026-04-01,BR011,PROD021,309,0,0,0,309
2026-04-01,BR011,PROD022,246,0,1,0,245
2026-04-01,BR011,PROD023,156,0,1,2,153
2026-04-01,BR011,PROD024,190,0,4,0,186
2026-04-01,BR011,PROD025,91,0,3,0,88
2026-04-01,BR011,PROD026,53,0,2,0,51
2026-04-01,BR011,PROD027,174,0,4,0,170
2026-04-01,BR011,PROD028,446,0,0,0,446
2026-04-01,BR011,PROD029,132,0,1,1,130
2026-04-01,BR011,PROD030,87,0,2,0,85
2026-04-01,BR011,PROD031,51,0,0,0,51
2026-04-01,BR011,PROD032,455,0,0,0,455
2026-04-01,BR011,PROD033,100,0,0,0,100
2026-04-01,BR011,PROD034,236,0,15,0,221
2026-04-01,BR011,PROD035,127,0,10,0,117
2026-04-01,BR011,PROD036,73,0,0,0,73
2026-04-01,BR011,PROD037,101,0,0,0,101
2026-04-01,BR011,PROD038,296,0,3,0,293
2026-04-01,BR011,PROD039,302,0,0,0,302
2026-04-01,BR011,PROD040,195,0,0,1,194
2026-04-01,BR011,PROD041,55,14,6,1,62
2026-04-01,BR011,PROD042,440,25,0,0,465
2026-04-01,BR011,PROD043,255,0,0,0,255
2026-04-01,BR011,PROD044,97,0,0,0,97
2026-04-01,BR011,PROD045,131,0,0,0,131
2026-04-01,BR011,PROD046,94,0,0,0,94
2026-04-01,BR011,PROD047,162,0,1,0,161
2026-04-01,BR011,PROD048,105,0,1,0,104
2026-04-01,BR011,PROD049,144,0,3,0,141
2026-04-01,BR011,PROD050,86,0,0,1,85
2026-04-01,BR011,PROD051,122,0,0,0,122
2026-04-01,BR011,PROD052,188,0,0,0,188
2026-04-01,BR011,PROD053,313,0,0,0,313
2026-04-01,BR011,PROD054,237,0,7,0,230
2026-04-01,BR011,PROD055,174,11,0,0,185
2026-04-01,BR011,PROD056,449,0,0,0,449
2026-04-01,BR011,PROD057,159,0,0,0,159
2026-04-01,BR011,PROD058,131,0,0,0,131
2026-04-01,BR011,PROD059,74,0,1,0,73
2026-04-01,BR011,PROD060,461,0,0,0,461
2026-04-01,BR011,PROD061,459,0,0,1,458
2026-04-01,BR011,PROD062,456,0,0,0,456
2026-04-01,BR011,PROD063,305,0,0,1,304
2026-04-01,BR011,PROD064,65,0,3,0,62
2026-04-01,BR011,PROD065,120,0,0,0,120
2026-04-01,BR011,PROD066,129,0,0,0,129
2026-04-01,BR011,PROD067,153,0,8,0,145
2026-04-01,BR011,PROD068,157,0,1,0,156
2026-04-01,BR011,PROD069,115,7,1,0,121
2026-04-01,BR011,PROD070,462,0,0,0,462
2026-04-01,BR011,PROD071,192,0,0,0,192
2026-04-01,BR011,PROD072,300,0,0,0,300
2026-04-01,BR011,PROD073,158,0,5,0,153
2026-04-01,BR011,PROD074,65,0,0,0,65
2026-04-01,BR011,PROD075,460,0,0,0,460
2026-04-01,BR011,PROD076,193,0,0,0,193
2026-04-01,BR011,PROD077,127,0,0,0,127
2026-04-01,BR011,PROD078,65,0,0,0,65
2026-04-01,BR011,PROD079,90,0,0,0,90
2026-04-01,BR011,PROD080,64,0,0,0,64
2026-04-01,BR011,PROD081,128,4,0,0,132
2026-04-01,BR011,PROD082,308,0,0,0,308
2026-04-01,BR011,PROD083,153,0,3,0,150
2026-04-01,BR011,PROD084,252,0,4,0,248
