Transaction_ID,Transaction_Date,Transaction_Time,Branch_ID,Customer_ID,Product_ID,Quantity,Unit_Price_KES,Discount_Percent,VAT_Percent,Payment_Method,Mpesa_Reference,Sales_Channel,Salesperson_ID,Delivery_Fee_KES,Order_Status
TXN019089,2026-05-16,08:24:04,BR008,CUST01546,PROD027,8,225.85,0,0.16,M-Pesa,9UP75XTXA2,WhatsApp Order,EMP056,250,Completed
TXN019090,2025-09-05,17:43:04,BR001,CUST00624,PROD005,1,3383.27,0.1,0.16,M-Pesa,IX87SDYRM1,Online,EMP025,400,Completed
TXN019091,2026-02-04,17:18:28,BR009,CUST01422,PROD032,2,2217.71,0.05,0.16,M-Pesa,FUMVY9NQOZ,Physical Store,EMP033,0,Completed
TXN019092,2026-03-06,17:45:30,BR012,CUST01303,PROD118,4,290.52,0,0.16,Cash,,Physical Store,EMP036,0,Completed
TXN019093,2025-04-13,11:25:09,BR012,CUST00430,PROD077,1,1992.02,0.05,0.16,Bank Transfer,,Online,EMP024,250,Completed
TXN019094,2026-03-22,15:37:51,BR001,CUST02160,PROD085,1,2087.29,0,0.16,Cash,,Physical Store,EMP013,0,Completed
TXN019095,2026-08-11,17:44:26,BR011,CUST01114,PROD021,4,5189.99,0,0.16,M-Pesa,6QUP2VEHJB,Physical Store,EMP011,0,Completed
TXN019096,2026-04-13,10:37:35,BR004,CUST00618,PROD018,2,239.28,0.1,0.16,Bank Transfer,,Online,EMP016,150,Completed
TXN019097,2026-01-15,20:44:34,BR008,CUST01212,PROD025,1,56.04,0.1,0.16,Cash,,Physical Store,EMP044,0,Completed
TXN019098,2025-09-03,18:31:45,BR012,CUST02450,PROD046,3,103.78,0.15,0.16,Cash,,Physical Store,EMP036,0,Completed
TXN019099,2025-07-21,19:52:02,BR001,CUST01083,PROD082,3,221.23,0.05,0.16,Card,,Physical Store,EMP049,0,Completed
TXN019100,2025-12-28,16:19:28,BR002,CUST00027,PROD029,6,2128.11,0.15,0.16,M-Pesa,TOR3IERS32,Physical Store,EMP050,0,Completed
TXN019101,2026-06-01,08:32:32,BR001,CUST00999,PROD085,5,2139.25,0.1,0.16,M-Pesa,X289LM5U5N,Physical Store,EMP049,0,Completed
TXN019102,2026-03-11,10:27:01,BR009,CUST02250,PROD041,2,311.77,0,0.16,Bank Transfer,,Physical Store,EMP045,0,Completed
TXN019103,2025-11-12,19:08:51,BR009,CUST01872,PROD106,4,303.92,0,0.16,Card,,Physical Store,EMP009,0,Completed
TXN019104,2026-07-04,20:42:35,BR010,CUST00252,PROD044,1,325.95,0,0.16,M-Pesa,DQEGUL3EEU,Online,EMP046,250,Completed
TXN019105,2026-08-12,13:46:09,BR011,CUST02623,PROD023,3,1477.97,0.05,0.16,Card,,Online,EMP023,400,Completed
TXN019106,2025-08-06,18:21:06,BR009,CUST00995,PROD024,2,840.82,0.05,0.16,M-Pesa,PK9PLW1BFQ,Physical Store,EMP033,0,Completed
TXN019107,2025-09-10,15:33:59,BR011,CUST01540,PROD065,2,150.15,0.05,0.16,M-Pesa,3MCOOY5ESD,Physical Store,EMP035,0,Completed
TXN019108,2026-03-03,16:42:16,BR004,CUST00855,PROD027,5,220.02,0.05,0.16,M-Pesa,KXS22W17D6,Physical Store,EMP004,0,Completed
TXN019109,2026-08-29,18:00:23,BR004,CUST01530,PROD046,1,99.89,0,0.16,M-Pesa,9Q7OQLPWZJ,Online,EMP052,200,Completed
TXN019110,2026-05-23,08:19:33,BR012,CUST02520,PROD062,2,106.15,0.15,0.16,M-Pesa,GCLV67FE9P,Physical Store,EMP024,0,Completed
TXN019111,2025-12-26,13:04:41,BR012,CUST01085,PROD099,1,342.64,0.05,0.16,M-Pesa,P5OZ4XBNXE,Physical Store,EMP036,0,Completed
TXN019112,2026-05-28,10:59:08,BR005,CUST00148,PROD114,1,208.81,0.05,0.16,M-Pesa,33QFSNK7GB,Physical Store,EMP053,0,Completed
TXN019113,2026-01-07,10:45:14,BR003,CUST02586,PROD031,2,668.78,0,0.16,M-Pesa,D1G8BFEXTT,Physical Store,EMP051,0,Completed
TXN019114,2026-02-23,13:05:16,BR008,CUST01425,PROD113,2,724.31,0,0.16,M-Pesa,OQUQFWXORU,Online,EMP044,200,Completed
TXN019115,2025-07-12,12:27:40,BR003,CUST01661,PROD017,3,637.01,0.1,0.16,Cash,,Physical Store,EMP051,0,Completed
TXN019116,2025-08-23,12:59:36,BR006,CUST02849,PROD029,2,2102.73,0.05,0.16,M-Pesa,QCQYTGCXL9,Physical Store,EMP042,0,Completed
TXN019117,2025-04-29,20:43:36,BR006,CUST02558,PROD073,1,305.59,0,0.16,M-Pesa,CH5MURPV81,Physical Store,EMP054,0,Completed
TXN019118,2025-05-04,20:25:24,BR012,CUST00202,PROD098,1,154.76,0,0.16,Cash,,WhatsApp Order,EMP036,400,Completed
TXN019119,2025-04-28,09:17:24,BR012,CUST01471,PROD055,2,1546.31,0,0.16,M-Pesa,GLM6VCXXGS,Physical Store,EMP012,0,Cancelled
TXN019120,2025-03-09,08:33:40,BR012,CUST01020,PROD034,1,138.93,0.05,0.16,M-Pesa,FDPWQJPOAG,Physical Store,EMP048,0,Completed
TXN019121,2025-02-09,12:32:05,BR004,CUST00370,PROD087,1,2266.13,0,0.16,M-Pesa,2G685BC35O,Physical Store,EMP004,0,Completed
TXN019122,2025-10-13,10:58:17,BR002,CUST01390,PROD118,2,283.03,0.05,0.16,M-Pesa,SXU4ZV3K13,Physical Store,EMP002,0,Completed
TXN019123,2026-05-03,13:07:51,BR007,CUST00203,PROD049,10,544.97,0,0.16,M-Pesa,YVQGRPPU86,WhatsApp Order,EMP043,0,Cancelled
TXN019124,2025-01-20,15:20:39,BR004,CUST01860,PROD012,6,188.2,0.05,0.16,Card,,Physical Store,EMP004,0,Completed
TXN019125,2025-12-15,13:43:28,BR009,CUST00790,PROD023,1,1523.21,0.05,0.16,Card,,Physical Store,EMP033,0,Completed
TXN019126,2025-10-05,20:25:43,BR005,CUST00772,PROD024,1,808.75,0.1,0.16,M-Pesa,BSV48UNOYW,Physical Store,EMP053,0,Completed
TXN019127,2026-08-16,09:06:31,BR001,CUST02026,PROD034,2,134.83,0.15,0.16,M-Pesa,WCATZ35T0U,Online,EMP001,350,Completed
TXN019128,2026-02-05,09:36:43,BR003,CUST00068,PROD028,1,409.57,0.1,0.16,M-Pesa,R13L29LPV8,Physical Store,EMP003,0,Completed
TXN019129,2026-01-04,18:28:03,BR009,CUST00846,PROD059,4,240.98,0.05,0.16,M-Pesa,06U5MVTS86,WhatsApp Order,EMP021,200,Completed
TXN019130,2025-07-11,09:33:02,BR005,CUST01868,PROD044,3,333.36,0,0.16,M-Pesa,OK1LMT6YDO,Physical Store,EMP017,0,Completed
TXN019131,2025-08-31,19:32:30,BR012,CUST00284,PROD015,4,1129.19,0.15,0.16,Cash,,Physical Store,EMP036,0,Completed
TXN019132,2025-10-06,12:28:25,BR001,CUST00737,PROD066,4,204.11,0.15,0.16,Bank Transfer,,Physical Store,EMP025,0,Completed
TXN019133,2025-02-24,11:34:52,BR002,CUST00273,PROD013,1,2178.52,0.1,0.16,Card,,Online,EMP050,200,Completed
TXN019134,2025-12-25,18:39:58,BR004,CUST00073,PROD025,2,55.88,0.05,0.16,M-Pesa,M197OPY3T4,Online,EMP004,150,Completed
TXN019135,2025-08-20,16:55:33,BR004,CUST02037,PROD106,5,311.34,0.05,0.16,M-Pesa,GX0VTYVK1D,Online,EMP028,200,Completed
TXN019136,2025-08-20,19:45:41,BR007,CUST01420,PROD101,1,2867.19,0,0.16,M-Pesa,LM277IFIF9,Physical Store,EMP043,0,Completed
TXN019137,2025-12-01,18:15:50,BR005,CUST01059,PROD026,2,90.25,0.1,0.16,M-Pesa,6P7DPAC47H,Physical Store,EMP005,0,Completed
TXN019138,2025-03-10,14:38:24,BR004,CUST00242,PROD038,2,517.21,0.05,0.16,M-Pesa,VWD0SX9EW5,WhatsApp Order,EMP052,400,Completed
TXN019139,2025-03-09,19:19:26,BR002,CUST01455,PROD057,4,58.3,0,0.16,M-Pesa,GBL28NYTYJ,Physical Store,EMP038,0,Completed
TXN019140,2025-07-06,18:19:56,BR005,CUST00136,PROD017,1,616.53,0,0.16,M-Pesa,5Z3N6QWVW1,Physical Store,EMP029,0,Completed
TXN019141,2025-12-07,20:50:13,BR002,CUST01516,PROD082,1,214.15,0,0.16,Card,,Physical Store,EMP002,0,Completed
TXN019142,2025-06-18,17:53:40,BR009,CUST02869,PROD099,2,352.44,0.15,0.16,M-Pesa,J9SKNRHEMB,Online,EMP045,350,Completed
TXN019143,2025-08-10,09:17:34,BR005,CUST02151,PROD034,5,140.23,0.15,0.16,M-Pesa,ZVR7LJKQOH,Online,EMP005,350,Completed
TXN019144,2025-04-28,16:18:33,BR006,CUST00992,PROD033,1,165.58,0.15,0.16,M-Pesa,BG12EZOV9Q,Online,EMP042,250,Completed
TXN019145,2025-10-25,19:57:06,BR001,CUST01551,PROD099,3,337.32,0,0.16,M-Pesa,J5E86K0F1T,Online,EMP025,0,Cancelled
TXN019146,2025-10-01,11:43:26,BR012,CUST00079,PROD042,1,238.64,0,0.16,Cash,,Physical Store,EMP048,0,Completed
TXN019147,2026-03-22,08:25:41,BR007,CUST00958,PROD102,2,500.54,0.05,0.16,M-Pesa,K22UX47JV8,Online,EMP055,150,Completed
TXN019148,2026-02-25,11:06:12,BR009,CUST02862,PROD029,10,2092.45,0,0.16,M-Pesa,M90FWD8D9Z,Physical Store,EMP057,0,Completed
TXN019149,2025-02-17,09:33:44,BR005,CUST02990,PROD074,2,293.21,0,0.16,Cash,,Physical Store,EMP041,0,Cancelled
TXN019150,2026-01-16,13:54:42,BR010,CUST01492,PROD059,1,234.33,0,0.16,M-Pesa,BOI55KJDCG,Online,EMP010,400,Completed
TXN019151,2025-01-02,14:04:02,BR001,CUST02495,PROD120,1,1004.24,0,0.16,M-Pesa,94OC3NUP8V,Physical Store,EMP013,0,Completed
TXN019152,2025-05-26,14:36:49,BR009,CUST01212,PROD012,2,186.77,0,0.16,Cash,,Physical Store,EMP045,0,Cancelled
TXN019153,2025-02-24,16:30:15,BR001,CUST00640,PROD012,2,185.86,0.1,0.16,Card,,Physical Store,EMP049,0,Completed
TXN019154,2025-05-12,20:04:40,BR009,CUST01137,PROD020,3,236.08,0.1,0.16,Cash,,WhatsApp Order,EMP057,150,Completed
TXN019155,2026-04-12,19:16:18,BR012,CUST00353,PROD038,3,528.34,0.05,0.16,M-Pesa,AT12X4XR5A,Physical Store,EMP048,0,Completed
TXN019156,2026-01-17,18:48:44,BR006,CUST02399,PROD109,3,2259.37,0.05,0.16,Card,,Physical Store,EMP006,0,Completed
TXN019157,2025-08-18,08:42:34,BR001,CUST00542,PROD112,3,934.76,0.1,0.16,Card,,WhatsApp Order,EMP037,300,Completed
TXN019158,2026-08-15,19:51:56,BR003,CUST00002,PROD010,1,304.58,0.15,0.16,Card,,Physical Store,EMP003,0,Completed
TXN019159,2025-04-02,17:06:39,BR010,CUST02895,PROD021,1,5112.3,0.1,0.16,Bank Transfer,,Physical Store,EMP022,0,Completed
TXN019160,2025-12-27,11:24:20,BR011,CUST01570,PROD038,2,532.96,0,0.16,M-Pesa,GYW86FFGHK,Physical Store,EMP047,0,Refunded
TXN019161,2025-10-08,16:24:54,BR012,CUST00112,PROD028,4,411.25,0,0.16,Card,,Online,EMP024,400,Completed
TXN019162,2026-02-22,11:47:37,BR006,CUST01321,PROD108,4,166.38,0.05,0.16,M-Pesa,BEYPDF5SMM,Physical Store,EMP006,0,Completed
TXN019163,2025-12-05,16:29:07,BR001,CUST02616,PROD021,2,4905.85,0.05,0.16,Cash,,Online,EMP049,250,Completed
TXN019164,2025-11-10,15:39:27,BR006,CUST02300,PROD091,1,274.03,0.1,0.16,M-Pesa,GNI8ZQG2RI,Physical Store,EMP054,0,Completed
TXN019165,2025-06-09,14:40:23,BR003,CUST00477,PROD103,1,561.19,0.05,0.16,M-Pesa,F9QYSE1EDY,Physical Store,EMP039,0,Completed
TXN019166,2026-01-20,14:12:46,BR003,CUST02159,PROD111,4,594.44,0.05,0.16,Cash,,Physical Store,EMP027,0,Completed
TXN019167,2026-05-23,15:46:15,BR010,CUST02024,PROD051,2,217.64,0,0.16,Cash,,Physical Store,EMP058,0,Completed
TXN019168,2026-03-11,11:23:25,BR011,CUST02880,PROD047,1,623.19,0.05,0.16,M-Pesa,L3FVIRW6NG,Physical Store,EMP023,0,Refunded
TXN019169,2025-12-08,09:23:20,BR005,CUST01634,PROD107,3,497.04,0.1,0.16,M-Pesa,A9MTVFKNDM,Physical Store,EMP053,0,Completed
TXN019170,2025-03-23,12:22:49,BR001,CUST00639,PROD088,1,1257.58,0,0.16,Cash,,Physical Store,EMP013,0,Completed
TXN019171,2025-11-03,12:05:00,BR007,CUST00010,PROD101,1,2874.94,0,0.16,M-Pesa,4C77OTKUUD,Physical Store,EMP019,0,Completed
TXN019172,2025-02-08,12:09:39,BR011,CUST00567,PROD021,2,5187.8,0,0.16,Card,,Physical Store,EMP011,0,Completed
TXN019173,2025-12-04,15:48:50,BR005,CUST00086,PROD057,6,59.49,0,0.16,Card,,Online,EMP053,250,Completed
TXN019174,2025-03-06,17:19:45,BR008,CUST01406,PROD068,2,579.44,0,0.16,Card,,Physical Store,EMP044,0,Completed
TXN019175,2025-07-18,17:13:50,BR007,CUST02330,PROD067,1,194.63,0.15,0.16,M-Pesa,L2BOFCITQV,Online,EMP043,150,Completed
TXN019176,2026-02-18,17:28:45,BR002,CUST00892,PROD115,1,172.35,0.1,0.16,M-Pesa,1NOM03HXCO,Online,EMP050,150,Completed
TXN019177,2025-01-18,15:31:46,BR004,CUST00750,PROD017,1,651.99,0.1,0.16,Cash,,Physical Store,EMP028,0,Completed
TXN019178,2026-07-15,14:32:26,BR001,CUST02933,PROD067,2,191.62,0.15,0.16,M-Pesa,S49HALNNSW,WhatsApp Order,EMP013,400,Completed
TXN019179,2026-07-13,11:39:30,BR007,CUST01330,PROD005,2,3189.53,0,0.16,M-Pesa,P3TUT43H24,Physical Store,EMP043,0,Completed
TXN019180,2025-08-03,10:54:34,BR007,CUST01100,PROD033,1,164.63,0.05,0.16,M-Pesa,KQEJP9TJK8,Physical Store,EMP043,0,Completed
TXN019181,2025-11-20,17:38:04,BR012,CUST00429,PROD023,1,1521.94,0,0.16,M-Pesa,X2W51RMIU9,Online,EMP060,200,Completed
TXN019182,2026-05-03,12:07:03,BR010,CUST01168,PROD118,1,281.32,0,0.16,M-Pesa,XL485JR49Q,Physical Store,EMP010,0,Completed
TXN019183,2026-02-14,18:44:05,BR011,CUST02726,PROD105,3,325.96,0.1,0.16,M-Pesa,GPY6Q13XP6,Physical Store,EMP023,0,Completed
TXN019184,2026-07-31,15:56:43,BR010,CUST01665,PROD019,3,229.9,0.15,0.16,M-Pesa,MMF57ZWQ0P,Online,EMP034,300,Completed
TXN019185,2026-04-10,08:20:19,BR001,CUST01401,PROD107,1,477.99,0,0.16,Card,,Physical Store,EMP037,0,Completed
TXN019186,2026-06-15,20:56:28,BR012,CUST00995,PROD081,2,899.64,0,0.16,M-Pesa,RWR7YNC3PX,Physical Store,EMP024,0,Completed
TXN019187,2026-03-06,10:59:04,BR001,CUST02915,PROD099,1,347.42,0.1,0.16,Cash,,Physical Store,EMP049,0,Completed
TXN019188,2025-07-02,11:47:22,BR001,CUST01721,PROD045,5,1267.21,0,0.16,Cash,,Physical Store,EMP037,0,Completed
TXN019189,2025-03-15,08:24:42,BR010,CUST01250,PROD105,2,325.82,0,0.16,M-Pesa,9BS53TO093,Physical Store,EMP022,0,Completed
TXN019190,2025-03-24,08:30:24,BR011,CUST02695,PROD012,3,188.98,0.05,0.16,M-Pesa,1DSMYGOMG7,Physical Store,EMP011,0,Completed
TXN019191,2025-10-04,10:23:56,BR009,CUST00065,PROD045,3,1269.5,0,0.16,M-Pesa,6VTXDKRJM5,Physical Store,EMP057,0,Completed
TXN019192,2025-12-11,11:29:20,BR004,CUST01410,PROD005,10,3183.77,0,0.16,M-Pesa,DF3KKTHRMU,Physical Store,EMP052,0,Completed
TXN019193,2025-09-13,13:28:03,BR001,CUST01657,PROD117,1,2449.13,0,0.16,M-Pesa,UJGXQI5U0E,Physical Store,EMP025,0,Completed
TXN019194,2025-08-10,14:19:19,BR002,CUST00533,PROD080,5,984.47,0,0.16,Cash,,Physical Store,EMP038,0,Completed
TXN019195,2026-02-11,19:36:59,BR008,CUST00071,PROD091,2,269.96,0.05,0.16,M-Pesa,514TOPZPPD,Online,EMP044,300,Completed
TXN019196,2025-01-05,19:34:50,BR004,CUST01609,PROD105,8,344.01,0.1,0.16,Cash,,Physical Store,EMP004,0,Completed
TXN019197,2026-06-02,16:28:01,BR007,CUST01905,PROD047,6,604.19,0.1,0.16,Bank Transfer,,WhatsApp Order,EMP043,200,Completed
TXN019198,2025-07-28,13:13:31,BR001,CUST02861,PROD092,2,289.36,0,0.16,M-Pesa,7IDTQ74AM9,Physical Store,EMP025,0,Completed
TXN019199,2025-05-23,12:58:27,BR011,CUST00008,PROD065,1,151.54,0,0.16,Card,,Physical Store,EMP011,0,Completed
TXN019200,2026-01-06,08:22:05,BR008,CUST01672,PROD017,2,657.65,0,0.16,M-Pesa,FB6OC1MF5J,WhatsApp Order,EMP044,200,Completed
TXN019201,2025-10-21,09:51:49,BR005,CUST01192,PROD113,2,690.48,0.1,0.16,Cash,,Physical Store,EMP053,0,Completed
TXN019202,2025-07-21,10:12:27,BR002,CUST02762,PROD106,1,311.61,0,0.16,M-Pesa,JHH3CFKFOH,Physical Store,EMP026,0,Completed
TXN019203,2025-08-22,10:22:54,BR002,CUST00744,PROD042,2,248.04,0.15,0.16,Bank Transfer,,Physical Store,EMP014,0,Completed
TXN019204,2026-03-04,14:38:51,BR004,CUST01467,PROD048,2,757.89,0.1,0.16,M-Pesa,17BEIHXM5Y,Physical Store,EMP052,0,Completed
TXN019205,2025-07-05,13:44:56,BR007,CUST00346,PROD089,2,90.31,0,0.16,Cash,,Physical Store,EMP055,0,Completed
TXN019206,2026-05-08,09:59:35,BR003,CUST02992,PROD102,5,494.33,0.05,0.16,M-Pesa,4C4A1MLDUQ,WhatsApp Order,EMP039,200,Completed
TXN019207,2025-06-07,08:22:46,BR010,CUST00360,PROD012,2,182.05,0,0.16,M-Pesa,RRNUMCFFAI,Online,EMP058,200,Completed
TXN019208,2026-07-14,09:24:14,BR011,CUST01689,PROD097,2,128.88,0,0.16,Cash,,Online,EMP035,250,Completed
TXN019209,2025-11-18,10:48:17,BR012,CUST00017,PROD103,1,578.42,0.15,0.16,M-Pesa,9KZC27YFWU,Online,EMP024,200,Completed
TXN019210,2025-01-18,13:06:12,BR007,CUST02336,PROD036,2,592.59,0,0.16,Card,,Physical Store,EMP019,0,Completed
TXN019211,2025-05-11,13:13:54,BR010,CUST02489,PROD087,1,2345.65,0.1,0.16,M-Pesa,WZ0O30I9VI,Physical Store,EMP022,0,Cancelled
TXN019212,2025-01-10,15:04:34,BR006,CUST02672,PROD025,1,54.92,0,0.16,M-Pesa,FAOZE6WI8M,Physical Store,EMP042,0,Completed
TXN019213,2025-05-18,18:40:50,BR004,CUST01742,PROD012,1,186.74,0.1,0.16,Cash,,WhatsApp Order,EMP016,350,Completed
TXN019214,2025-11-06,15:47:50,BR010,CUST02749,PROD030,2,92.29,0.15,0.16,Bank Transfer,,Physical Store,EMP010,0,Completed
TXN019215,2025-12-10,15:59:44,BR003,CUST01872,PROD007,1,900.88,0.15,0.16,M-Pesa,U27RYA8SO0,Physical Store,EMP015,0,Completed
TXN019216,2025-06-28,15:45:13,BR001,CUST01656,PROD081,1,886.16,0.05,0.16,Card,,Physical Store,EMP025,0,Completed
TXN019217,2025-06-15,16:27:43,BR002,CUST02006,PROD065,2,155.67,0.1,0.16,Card,,WhatsApp Order,EMP026,250,Completed
TXN019218,2025-01-13,11:43:43,BR008,CUST00757,PROD054,1,221.11,0,0.16,M-Pesa,LVQYHIVFI5,Physical Store,EMP008,0,Completed
TXN019219,2025-12-19,16:41:53,BR012,CUST00356,PROD039,1,869.67,0.1,0.16,Cash,,Physical Store,EMP036,0,Completed
TXN019220,2025-01-08,14:08:37,BR009,CUST02493,PROD013,3,2117.18,0.15,0.16,M-Pesa,BDZ14IO3QI,Online,EMP009,300,Completed
TXN019221,2025-05-22,20:18:24,BR007,CUST00946,PROD067,8,191.16,0.05,0.16,M-Pesa,6RVN255CHG,Physical Store,EMP055,0,Completed
TXN019222,2026-03-16,20:39:42,BR010,CUST00106,PROD060,2,423.72,0.15,0.16,Card,,Physical Store,EMP022,0,Completed
TXN019223,2025-11-27,08:01:44,BR007,CUST00318,PROD042,10,252.17,0,0.16,M-Pesa,CUEGAKTA9Y,Physical Store,EMP007,0,Completed
TXN019224,2025-07-15,12:55:33,BR002,CUST02613,PROD040,2,394.98,0.15,0.16,M-Pesa,ACFQ8R9DAE,Online,EMP026,200,Completed
TXN019225,2025-09-29,10:47:44,BR001,CUST01708,PROD025,1,53.8,0.05,0.16,M-Pesa,Y8FU7U5LDI,WhatsApp Order,EMP025,300,Completed
TXN019226,2025-12-26,12:44:55,BR003,CUST00857,PROD082,10,217.14,0.05,0.16,M-Pesa,PZ1PHXCXP7,Physical Store,EMP051,0,Completed
TXN019227,2025-07-04,18:21:30,BR008,CUST00586,PROD042,4,248.48,0.1,0.16,Cash,,Physical Store,EMP020,0,Completed
TXN019228,2025-01-20,16:55:18,BR008,CUST01860,PROD056,1,1108.69,0,0.16,M-Pesa,IV9HQBZCD1,Physical Store,EMP032,0,Completed
TXN019229,2026-01-01,09:19:28,BR004,CUST02833,PROD018,1,245.93,0,0.16,Cash,,Physical Store,EMP016,0,Cancelled
TXN019230,2026-08-12,11:14:16,BR001,CUST00207,PROD023,1,1530.97,0.15,0.16,M-Pesa,DR7SDPDKS3,Physical Store,EMP037,0,Completed
TXN019231,2026-07-05,17:50:03,BR001,CUST02589,PROD017,3,657.3,0,0.16,M-Pesa,DXRIDQN036,Physical Store,EMP049,0,Completed
TXN019232,2026-07-20,08:29:15,BR011,CUST02697,PROD108,4,162.77,0,0.16,M-Pesa,AP0M1SI8JL,WhatsApp Order,EMP011,300,Completed
TXN019233,2025-06-11,09:14:57,BR002,CUST01393,PROD120,2,1013.45,0.05,0.16,M-Pesa,VNEBU7RRXQ,Physical Store,EMP014,0,Completed
TXN019234,2025-05-31,10:10:29,BR008,CUST01598,PROD023,2,1457.3,0.15,0.16,M-Pesa,NMGB0DFX4P,Physical Store,EMP032,0,Completed
TXN019235,2025-04-07,13:18:19,BR010,CUST00234,PROD049,3,545.78,0.1,0.16,M-Pesa,FYNL8U5U26,Online,EMP022,350,Completed
TXN019236,2025-12-16,09:27:17,BR008,CUST00257,PROD067,2,185.45,0,0.16,M-Pesa,5SZ0Z4XX1X,Physical Store,EMP020,0,Completed
TXN019237,2025-06-23,15:54:03,BR002,CUST00571,PROD070,1,492.27,0,0.16,M-Pesa,7CHNNWGAFH,Physical Store,EMP026,0,Completed
TXN019238,2026-05-19,12:29:59,BR003,CUST01670,PROD098,2,151.87,0,0.16,M-Pesa,2HF18J181O,Physical Store,EMP039,0,Completed
TXN019239,2026-07-20,13:26:04,BR011,CUST02105,PROD059,4,235.83,0.1,0.16,Card,,WhatsApp Order,EMP023,150,Completed
TXN019240,2025-10-26,17:25:17,BR009,CUST00595,PROD088,1,1239.32,0,0.16,Card,,Physical Store,EMP033,0,Completed
TXN019241,2025-05-05,11:03:44,BR004,CUST02845,PROD084,3,101.49,0.1,0.16,Cash,,Physical Store,EMP040,0,Completed
TXN019242,2025-03-06,18:38:16,BR005,CUST00906,PROD023,8,1448.86,0.05,0.16,M-Pesa,V9DD54UGJN,Physical Store,EMP053,0,Completed
TXN019243,2026-04-27,09:43:03,BR010,CUST02101,PROD063,2,488.66,0.05,0.16,M-Pesa,DWMBTD11UB,Physical Store,EMP058,0,Completed
TXN019244,2025-10-02,13:45:16,BR009,CUST00716,PROD044,1,342.37,0,0.16,M-Pesa,SIHI4L1UA5,Physical Store,EMP045,0,Completed
TXN019245,2026-06-14,18:44:37,BR002,CUST02968,PROD035,3,390.95,0,0.16,M-Pesa,NYVMFEGEXW,Online,EMP002,150,Completed
TXN019246,2025-04-25,10:31:39,BR006,CUST00772,PROD082,2,215.48,0.05,0.16,Card,,Online,EMP042,250,Completed
TXN019247,2026-03-11,09:35:30,BR012,CUST02776,PROD098,2,154.31,0.05,0.16,Card,,Physical Store,EMP060,0,Completed
TXN019248,2025-04-12,17:01:23,BR005,CUST01106,PROD111,1,587.0,0,0.16,M-Pesa,U7JZOS733O,Physical Store,EMP017,0,Completed
TXN019249,2026-06-28,15:27:12,BR012,CUST00203,PROD074,1,292.98,0.1,0.16,M-Pesa,A0BQ5TMDKR,Physical Store,EMP024,0,Completed
TXN019250,2026-08-16,18:21:07,BR006,CUST01017,PROD073,1,317.95,0.05,0.16,Cash,,Physical Store,EMP030,0,Completed
TXN019251,2026-06-19,12:38:31,BR003,CUST01453,PROD002,3,189.28,0.15,0.16,Card,,Physical Store,EMP051,0,Completed
TXN019252,2025-09-07,10:02:04,BR007,CUST01818,PROD070,1,512.3,0.05,0.16,M-Pesa,JY6PF8J2G6,Physical Store,EMP055,0,Completed
TXN019253,2026-08-22,20:23:40,BR001,CUST02448,PROD067,1,192.63,0.05,0.16,M-Pesa,OXMFEG8H25,Online,EMP013,250,Completed
TXN019254,2026-07-07,17:13:29,BR012,CUST01227,PROD066,2,194.14,0.05,0.16,Card,,WhatsApp Order,EMP048,150,Completed
TXN019255,2025-12-17,20:19:49,BR001,CUST00316,PROD031,2,669.3,0,0.16,M-Pesa,D6EDOSH51Z,Online,EMP049,250,Completed
TXN019256,2026-06-26,14:38:31,BR010,CUST02606,PROD030,1,94.85,0.05,0.16,Bank Transfer,,Online,EMP034,250,Completed
TXN019257,2026-08-14,15:05:50,BR001,CUST01858,PROD047,3,590.49,0.05,0.16,M-Pesa,OIS73G3D4L,Physical Store,EMP037,0,Completed
TXN019258,2025-01-26,17:46:36,BR002,CUST00003,PROD096,1,2102.34,0,0.16,M-Pesa,FJGJC3JEZG,Online,EMP014,150,Completed
TXN019259,2025-12-14,13:09:08,BR009,CUST01974,PROD005,1,3181.78,0.1,0.16,Bank Transfer,,Online,EMP033,400,Completed
TXN019260,2026-02-23,10:42:06,BR004,CUST00134,PROD110,3,71.15,0.05,0.16,M-Pesa,2W77BN63IT,Physical Store,EMP016,0,Completed
TXN019261,2026-04-03,13:22:27,BR007,CUST02375,PROD024,2,805.85,0.1,0.16,M-Pesa,E9NAW73APP,Physical Store,EMP007,0,Completed
TXN019262,2025-11-23,08:47:18,BR005,CUST02278,PROD036,5,582.33,0.05,0.16,Card,,Physical Store,EMP029,0,Completed
TXN019263,2026-08-30,15:15:56,BR006,CUST00527,PROD007,1,878.94,0,0.16,Cash,,Online,EMP006,0,Refunded
TXN019264,2025-03-26,17:03:28,BR002,CUST00009,PROD001,5,217.32,0.05,0.16,M-Pesa,3BYSI4CX25,Physical Store,EMP026,0,Completed
TXN019265,2025-07-05,14:28:15,BR007,CUST01061,PROD078,4,128.99,0,0.16,M-Pesa,6FERRQOT7B,Physical Store,EMP007,0,Completed
TXN019266,2026-04-22,13:18:11,BR001,CUST02032,PROD045,2,1237.09,0.05,0.16,M-Pesa,C28PTLB72L,Physical Store,EMP013,0,Completed
TXN019267,2025-10-01,17:45:24,BR006,CUST01069,PROD014,3,108.91,0.1,0.16,M-Pesa,J5ZGI04O8C,Physical Store,EMP042,0,Completed
TXN019268,2025-08-19,13:21:51,BR010,CUST00422,PROD079,1,1125.46,0.15,0.16,M-Pesa,O4ELRS0TGM,Physical Store,EMP034,0,Completed
